,Territory,Inventory Name,Total_revenue,ABC_revenue,Product_Margin,ABC_Margin_mode,ABC(Rev-Mar),total_revenue,CoV,std_dev,average_revenue,Territory_XYZ,ABC_XYZ
2026,Ikeja,Indomie Noodles Regular Chicken 70g Plus 2 Packs Free,150374789.17000002,A,0.021292547985598667,C,AC,150374789.17000002,0.8039479319874098,10990318.25238766,13670435.37909091,Y,ACY
2027,Ikeja,Kremela Milk Creamer 12g X 200,115338400.0,A,0.04065040650406504,B,AB,115338400.0,0.798401223370987,8371483.60560475,10485309.090909092,Y,ABY
2028,Ikeja,Indomie Noodles Regular Chicken 70g Plus 4 Packs Free,82480742.92,A,0.027037847698940822,C,AC,82480742.92,1.9218356612750946,14410403.010192662,7498249.356363636,Z,ACZ
2029,Ikeja,Hollandia Evaporated Milk 50g*48,64833700.0,A,0.038921348314606904,B,AB,64833700.0,1.8343218779848784,10811443.121882565,5893972.7272727275,Z,ABZ
2030,Ikeja,Mimee Noodles Chicken Red 70g,60703999.86,A,0.033343127777873814,B,AB,60703999.86,1.3778422063688027,7603684.827501263,5518545.441818181,Z,ABZ
2031,Ikeja,Cowbell Cocoa Choco 22g,53133860.3,A,0.03464985020428716,B,AB,53133860.3,0.9209453159714713,4448489.069342501,4830350.9363636365,Y,ABY
2032,Ikeja,Dangote Granulated Refined White Sugar 250g,49531349.26,A,0.12793663891035656,A,AA,49531349.26,1.4463461643040751,6512679.728636954,4502849.932727273,Z,AAZ
2033,Ikeja,Golden Penny Spaghettini 500g,48609627.48,A,0.06692168418409998,B,AB,48609627.48000001,2.2976864831918475,10153607.637617001,4419057.043636365,Z,ABZ
2034,Ikeja,Dangote Granulated Refined White Sugar 1kg,42622419.0,A,0.1279482605335487,A,AA,42622419.0,1.3987637458087843,5419881.314170136,3874765.3636363638,Z,AAZ
2035,Ikeja,Trophy  Lager Beer Can 50cl*24,41917022.47,A,0.034069439629340094,B,AB,41917022.470000006,1.211045349295588,4614855.919873833,3810638.4063636367,Z,ABZ
2036,Ikeja,Devon King's Cooking Oil 25L,38575500.0,A,0.07107368421052632,A,AA,38575500.0,1.5627411857653117,5480320.237408162,3506863.6363636362,Z,AAZ
2037,Ikeja,Golden Penny Spaghetti 500g,36691534.78,A,0.09879339375252992,A,AA,36691534.78000001,1.6647466378648348,5552919.014827788,3335594.0709090917,Z,AAZ
2038,Ikeja,Auntie B Spaghetti 500g,36387906.64,A,0.09823921284688525,A,AA,36387906.63999999,1.4496122403377203,4795304.987782746,3307991.512727272,Z,AAZ
2039,Ikeja,Milo Beverage Activ-Go Sachet 20g  210 pcs,35442511.56,A,0.03459752173160662,B,AB,35442511.56,1.8255950664071416,5882152.204092191,3222046.505454546,Z,ABZ
2040,Ikeja,Maltina Malt pet 33cl,34871423.17,A,0.04719170195586285,B,AB,34871423.17,0.8731880743597499,2768119.1679996606,3170129.3790909094,Y,ABY
2041,Ikeja,Golden Penny Cereal Amazing Day 45g,33835814.18,A,0.09759743528949437,A,AA,33835814.18,1.5524975674423458,4775456.291534658,3075983.1072727274,Z,AAZ
2042,Ikeja,Good time Milk 200*12g,32621200.0,A,0.07745454545454546,A,AA,32621200.0,0.9552950727544922,2832988.3297580765,2965563.6363636362,Y,AAY
2043,Ikeja,Milo Beverage Activ-Go Sachet 20g*200,28815721.16,A,0.08857560320657112,A,AA,28815721.16,1.1051117805320936,2894962.9925858113,2619611.0145454546,Z,AAZ
2044,Ikeja,Dangote Granulated Refined White Sugar 500g,28100279.52,A,0.10372493384272391,A,AA,28100279.520000003,1.3273288436011914,3390755.592741077,2554570.8654545457,Z,AAZ
2045,Ikeja,Peak Milk Full Cream Sachet 14g,27052100.0,A,0.034,B,AB,27052100.0,1.3233101109329672,3254392.4956336115,2459281.8181818184,Z,ABZ
2046,Ikeja,Top Cafe  Creamy(3 In 1) 30g,26234093.39,A,0.04293913581913009,B,AB,26234093.389999997,2.2496646109877974,5365264.681893808,2384917.5809090906,Z,ABZ
2047,Ikeja,Devon King's Cooking Oil 5L,24638050.0,A,0.08497826086956521,A,AA,24638050.0,1.6491701737624411,3693848.836333428,2239822.727272727,Z,AAZ
2048,Ikeja,Hollandia  Full Cream Evaporated Milk 120g x 24,23837450.0,A,0.041442487046632094,B,AB,23837450.0,2.222389577093151,4816009.129498104,2167040.909090909,Z,ABZ
2049,Ikeja,Loya Milk Plain 14g by 200 Sachet,23655100.0,A,0.04024767801857585,B,AB,23655100.0,1.0208296643409098,2195257.072086423,2150463.6363636362,Z,ABZ
2050,Ikeja,Golden Penny Semovita 1kg,22968200.0,A,0.08123456790123457,A,AA,22968200.0,1.6479015544485573,3440848.4075350324,2088018.1818181819,Z,AAZ
2051,Ikeja,Honeywell Semolina 900g,21682200.0,A,0.10693069306930693,A,AA,21682200.0,1.9564372804669923,3856351.309321947,1971109.0909090908,Z,AAZ
2052,Ikeja,Three Crown Milk Sachet 12g,21602500.0,A,0.0336985645933014,B,AB,21602500.0,1.4231436967941749,2794860.1554541965,1963863.6363636365,Z,ABZ
2053,Ikeja,Dano Milk Cool Cow 320g Refill,20820500.0,A,0.05,B,AB,20820500.0,1.0589962113026732,2004439.1470388463,1892772.7272727273,Z,ABZ
2054,Ikeja,Eva Gold Bath Soap 150g,20517953.11,A,0.031,B,AB,20517953.11,1.148654595092788,2142549.1928818054,1865268.4645454546,Z,ABZ
2055,Ikeja,Good time Milk 12g and Buy 10 cartons with 1 Spaghetti Free,16821000.0,A,0.04119850187265917,B,AB,16821000.0,2.45238958235498,3750149.560435738,1529181.8181818181,Z,ABZ
2056,Ikeja,Guinness Malt Can 33cl*24,16721488.35,A,0.03539983808410292,B,AB,16721488.349999998,1.7314185731303025,2631990.4999610884,1520135.3045454544,Z,ABZ
2057,Ikeja,Three Crown Milk Evap 150g,16383400.0,A,0.04630620689655176,B,AB,16383400.0,0.7542326237003945,1123354.0697393676,1489400.0,Y,ABY
2058,Ikeja,Milo Beverage Activ-Go 400g punch,16261860.440000001,A,0.037141562626174136,B,AB,16261860.44,1.8297591424254247,2705026.1648123944,1478350.949090909,Z,ABZ
2059,Ikeja,Golden Penny Twist 500g,16122232.1,A,0.0856742640591576,A,AA,16122232.1,2.130012348129937,3121868.4956742586,1465657.4636363636,Z,AAZ
2060,Ikeja,Golden Penny Semovita 500g,15752150.0,A,0.170375,A,AA,15752150.0,2.109309214473655,3020559.558433744,1432013.6363636365,Z,AAZ
2061,Ikeja,Peak Milk Filled Evap 150g,15513700.0,A,0.04346086956521741,B,AB,15513700.0,0.9092882258188948,1282402.2498987806,1410336.3636363635,Y,ABY
2062,Ikeja,Chivita  Hollandia  Full Cream Evaporated Milk 120g * 24,14738604.72,A,0.046407246934713764,B,AB,14738604.72,1.8628562142672378,2495991.0356618585,1339873.1563636365,Z,ABZ
2063,Ikeja,Indomie Noodles Regular Chicken 70g,14096976.43,A,0.020077716532635136,C,AC,14096976.43,3.101889519235419,3975205.7673750664,1281543.3118181818,Z,ACZ
2064,Ikeja,Loya Milk Plain 14g Plus 20 Sachets Free,13965700.0,A,0.03914590747330961,B,AB,13965700.0,3.1867356684251402,4045908.574956816,1269609.0909090908,Z,ABZ
2065,Ikeja,Loya Milk Plain 320G,13832350.0,A,0.030145216251638293,B,AB,13832350.0,1.35127414408758,1699208.8097245304,1257486.3636363635,Z,ABZ
2066,Ikeja,Sonia Tomato Paste Mix Sachet 60g,13164186.22,A,0.04114345150587186,B,AB,13164186.22,0.9424001444138435,1127811.9086198844,1196744.201818182,Y,ABY
2067,Ikeja,Milo Beverage Activ-Go Sachet 3 In 1 30g by 130 Plus 1  Extra Roll Free,11106744.25,A,0.031238824353266928,B,AB,11106744.25,1.1531289741887447,1164318.9639617489,1009704.0227272727,Z,ABZ
2068,Ikeja,Good time Milk 12g by 220,10959900.0,A,0.04104109589041096,B,AB,10959900.0,3.136396998356108,3124963.4056621008,996354.5454545454,Z,ABZ
2069,Ikeja,Honeywell  Semolina 1.8kg,10861360.0,A,0.10987666666666664,A,AA,10861360.0,2.0227956380484713,1997301.0573885585,987396.3636363636,Z,AAZ
2070,Ikeja,Devon King's cooking Oil 3L,10589600.0,A,0.025380710659898477,C,AC,10589600.0,2.162936433545734,2082239.2415159913,962690.9090909091,Z,ACZ
2071,Ikeja,Minimie Crisps Chinchin Jumbo 40g X 120,10188186.21,A,0.026652113557253377,C,AC,10188186.21,1.3568118102280455,1256677.397684592,926198.7463636365,Z,ACZ
2072,Ikeja,Goldberg Lager Beer Can 50cl*24,10108558.26,A,0.04444447983538959,B,AB,10108558.26,1.5061076389431771,1384052.4376443774,918959.8418181818,Z,ABZ
2073,Ikeja,Eva Classic Bath Soap 150g,9957953.53,B,0.046223655154377666,B,BB,9957953.53,1.19129465430382,1078441.528008623,905268.5027272727,Z,BBZ
2074,Ikeja,Cowbell Milk Beverage 12g*200,9638400.0,B,0.13201923076923078,A,BA,9638400.0,1.4891031273966284,1304779.234827242,876218.1818181818,Z,BAZ
2075,Ikeja,Nescafe Coffee Breakfast 25g*210 (3in1),9053953.09,B,0.022424503479664418,C,BC,9053953.09,2.0117954056877947,1655881.9299795285,823086.6445454545,Z,BCZ
2076,Ikeja,Heineken Lager Beer Sleek Can 33cl*24,8692093.02,B,0.04108826515330226,B,BB,8692093.02,3.1877212710714034,2518906.3463622974,790190.2745454545,Z,BBZ
2077,Ikeja,Dano Milk Cool Cow 12g by 140 Sachet,8561000.0,B,0.03860759493670886,B,BB,8561000.0,1.7426805691911174,1356280.7593495597,778272.7272727273,Z,BBZ
2078,Ikeja,Hypo Bleach sachet 75ml by 100 Plus 12 Free,8056278.62,B,0.045122272620087965,B,BB,8056278.620000001,1.7190830845446383,1259037.4818200567,732388.9654545456,Z,BBZ
2079,Ikeja,Auntie B Spaghettini 500g,7931348.76,B,0.09823938391621626,A,BA,7931348.76,2.2638616254987336,1632316.0087464515,721031.7054545454,Z,BAZ
2080,Ikeja,Milo Beverage Activ-Go 400g+40g Pouch,7881860.6899999995,B,0.06296234951991288,B,BB,7881860.6899999995,1.7364347435199718,1244212.4314272997,716532.7899999999,Z,BBZ
2081,Ikeja,Honeywell Semolina 9.5kg,7763730.0,B,0.03024193548387097,B,BB,7763730.0,1.481716011756073,1045785.7319955433,705793.6363636364,Z,BBZ
2082,Ikeja,Dano Milk Cool Cow 12g Sachet,7663400.0,B,0.031198312236286982,B,BB,7663400.0,2.264316788973313,1577487.7527834624,696672.7272727273,Z,BBZ
2083,Ikeja,Lady Care Sanitary Pads (Green) 28cm,7566900.0,B,0.041249315068493136,B,BB,7566900.0,0.9699930511439577,667258.2198819285,687900.0,Y,BBY
2084,Ikeja,Golden Penny Cereal Amazing Day 600g*12,7458279.08,B,0.19666816848166493,A,BA,7458279.08,3.3115089159088837,2245287.0609778827,678025.370909091,Z,BAZ
2085,Ikeja,Golden Penny Noodles Chicken 70g,7302977.04,B,0.02536123128612998,C,BC,7302977.040000001,2.2856568247761673,1517463.5738781507,663907.0036363638,Z,BCZ
2086,Ikeja,Closeup  Tooth Paste Triple Fresh  130g,7282325.54,B,0.01651443415700985,C,BC,7282325.54,1.3377209420455423,885610.8528773739,662029.5945454546,Z,BCZ
2087,Ikeja,Dano Milk Cool Cow Refill 750g,7150000.0,B,0.035000279720279776,B,BB,7150000.0,2.9378257266216457,1909586.7223040697,650000.0,Z,BBZ
2088,Ikeja,Golden Penny Semovita 5kg,7110700.0,B,0.2015,A,BA,7110700.0,1.396338933135839,902631.56834991,646427.2727272727,Z,BAZ
2089,Ikeja,Nescafe Coffee Breakfast 25g (3in1) EXTRA,6846511.48,B,0.037828383490322096,B,BB,6846511.4799999995,2.203500538433372,1371481.0665972966,622410.1345454545,Z,BBZ
2090,Ikeja,Milo Beverage Active-Go 800g Pouch,6745116.1,B,0.02934060709516302,C,BC,6745116.100000001,1.405078750702108,861583.5730116979,613192.3727272728,Z,BCZ
2091,Ikeja,Sonia Tomato Paste Pepper and Onions Sachet 60g,6629302.44,B,0.0405623703462663,B,BB,6629302.4399999995,1.1948881948137546,720115.9295823653,602663.8581818182,Z,BBZ
2092,Ikeja,Good Mama Washing Powder Flora 80g,6552929.96,B,0.04547819989624624,B,BB,6552929.959999999,1.3947265749923854,830867.7781159807,595720.9054545454,Z,BBZ
2093,Ikeja,Golden Morn Cereal Grainsmart 45g,6427813.99,B,0.03921557881583899,B,BB,6427813.989999999,1.4220893864992412,830993.2775973035,584346.7263636363,Z,BBZ
2094,Ikeja,Closeup  Tooth Paste Triple Fresh  8.5g by 240,6216093.2700000005,B,0.038887443959105816,B,BB,6216093.27,1.680628599929025,949722.1935807577,565099.3881818182,Z,BBZ
2095,Ikeja,Hypo Bleach Sachet 75ml by 100 Plus 5 Free,5695441.53,B,0.009672350455481721,C,BC,5695441.529999999,1.2422083320832604,643174.9930417301,517767.41181818175,Z,BCZ
2096,Ikeja,Golden Penny Noodles Jollof 70g,5656744.21,B,0.023155910121743777,C,BC,5656744.21,2.229499158078652,1146518.7685146627,514249.47363636363,Z,BCZ
2097,Ikeja,Golden Penny Semovita 10kg,5613900.0,B,0.09164842767295592,A,BA,5613900.0,2.2335852350402328,1139920.377362942,510354.54545454547,Z,BAZ
2098,Ikeja,Golden Penny Twist 200g,5545302.4399999995,B,0.11940303962686316,A,BA,5545302.4399999995,1.718533097634795,866344.1617759077,504118.40363636357,Z,BAZ
2099,Ikeja,Eva Cool Bath Soap 150g,5378790.38,B,0.046223655154377666,B,BB,5378790.38,2.0068218519025014,981297.6428533598,488980.9436363636,Z,BBZ
2100,Ikeja,Mimee Noodles Chicken Red 100g,5372093.14,B,0.0302848984398689,B,BB,5372093.14,3.128652898230722,1527946.7974569434,488372.1036363636,Z,BBZ
2101,Ikeja,Amstel Malt Can 33cl*24,5268000.0,B,0.038760000000000065,B,BB,5268000.0,2.0382392113066303,976131.2877421207,478909.0909090909,Z,BBZ
2102,Ikeja,Devon King's Cooking Oil 1L,5255000.0,B,0.04895749999999998,B,BB,5255000.0,2.4153849574098745,1153895.268289899,477727.2727272727,Z,BBZ
2103,Ikeja,Nasco Cereal Cornflakes Original Sachet 30g,5086325.65,B,0.03007495095816472,B,BB,5086325.649999999,2.0778508076179407,960784.1690600314,462393.24090909085,Z,BBZ
2104,Ikeja,Honeywell Semolina 4.75kg,5080600.0,B,0.09589937106918234,A,BA,5080600.0,2.0537227960959674,948558.5488950156,461872.7272727273,Z,BAZ
2105,Ikeja,Indomie Noodles Super Pack Chicken Flavor 120g,4888837.05,B,0.045175614811219754,B,BB,4888837.05,3.3006901380402756,1466957.8397655375,444439.7318181818,Z,BBZ
2106,Ikeja,Knorr Cubes Chicken 40 by 8g,4608000.12,B,0.0052118182474022385,C,BC,4608000.12,3.28844299727334,1377558.7023680646,418909.1018181818,Z,BCZ
2107,Ikeja,Guinness Stout Can 33cl*24,4475814.0200000005,B,0.04081928154905287,B,BB,4475814.0200000005,1.4436851809172682,587424.215746886,406892.18363636365,Z,BBZ
2108,Ikeja,Milo Beverage Activ-Go Sachet 3 In 1 (30g),4461860.28,B,0.05239847364803905,B,BB,4461860.279999999,1.7282717840523616,701027.9296643607,405623.66181818175,Z,BBZ
2109,Ikeja,Golden Morn Cereal Grainsmart 900g,4318511.73,B,0.021170678159314237,C,BC,4318511.7299999995,1.7431798637183553,684358.4262697743,392591.9754545454,Z,BCZ
2110,Ikeja,Eva Herbal Bath Soap 150g,4311441.75,B,0.04761124716404698,B,BB,4311441.750000001,1.574228722683901,617017.767184413,391949.25000000006,Z,BBZ
2111,Ikeja,Cway Nutri Milk Choco 400ml,4265116.41,B,0.06548881713106375,B,BB,4265116.41,2.3133464572084854,896971.9942413886,387737.85545454547,Z,BBZ
2112,Ikeja,Lady Care Sanitary Pads (Yellow) 24cm,4251000.0,B,0.041775342465753554,B,BB,4251000.0,0.46840350658170743,181016.66422534894,386454.54545454547,X,BBX
2113,Ikeja,Knorr Cubes Beef 40 by 8g,4139813.87,B,0.0052371078782311505,C,BC,4139813.87,2.3911742803155436,899910.5864761414,376346.71545454545,Z,BCZ
2114,Ikeja,Eva Ivory Bath Soap 150g,4133953.19,B,0.046223655154377666,B,BB,4133953.1900000004,1.7883678157386877,672093.5306151165,375813.9263636364,Z,BBZ
2115,Ikeja,Eva Forever  Bath Soap 150g,4091162.66,B,0.04761124716404698,B,BB,4091162.6599999997,1.7980009835663973,668719.498782738,371923.8781818182,Z,BBZ
2116,Ikeja,Indomie Noodles Onion Chicken 70g,4066278.87,B,0.028592560012679034,C,BC,4066278.87,3.1065579175505107,1148375.5289606221,369661.71545454545,Z,BCZ
2117,Ikeja,Cadbury Hot Choco Beverage(3in1) 30g * 120,3968372.2399999998,B,0.12222669917678881,A,BA,3968372.2399999998,3.3166247903554,1196509.2498674716,360761.11272727273,Z,BAZ
2118,Ikeja,Golden Penny Cereal Amazing Day 600g*6,3830697.7800000003,B,0.19752312438698844,A,BA,3830697.7800000003,3.2711668266608926,1139168.3182635934,348245.25272727275,Z,BAZ
2119,Ikeja,Golden Morn Cereal Grainsmart 45g*110,3619162.8,B,0.031259755106766096,B,BB,3619162.8,2.577943169873526,848181.4564473041,329014.8,Z,BBZ
2120,Ikeja,Five Alive Juice Pulpy Orange Pet 85cl,3453814.08,B,0.1194019792829913,A,BA,3453814.08,1.4161023236808656,444632.1949317901,313983.0981818182,Z,BAZ
2121,Ikeja,Colgate Tooth Paste Max fresh clean mint 130g,3412837.14,C,0.045457877068765834,B,CB,3412837.14,3.3166247903554003,1029009.1149063294,310257.9218181818,Z,CBZ
2122,Ikeja,Action Bitters  Sachet 5cl*120,3375441.6,C,0.05999019896399639,B,CB,3375441.6,0.9499833594102547,291510.3046055568,306858.32727272727,Y,CBY
2123,Ikeja,Happy Hour 125ml*24,3313953.4699999997,C,0.04773034561942712,B,CB,3313953.4699999997,2.407010975274204,725156.5794398212,301268.49727272725,Z,CBZ
2124,Ikeja,Devon King's Cooking Oil 1000ml Sachet,3168000.0,C,0.07109500000000003,A,CA,3168000.0,3.3166247903554,955187.9396223552,288000.0,Z,CAZ
2125,Ikeja,Twisco  Drink Powder 25g,2855814.01,C,0.03257004832947802,B,CB,2855814.0100000002,2.3097142643408484,599646.7595637671,259619.45545454547,Z,CBZ
2126,Ikeja,Nescafe Coffee Breakfast 25g*200 (3in1),2843162.73,C,0.03073876725732977,B,CB,2843162.73,2.7624597863728186,714011.1552489963,258469.33909090908,Z,CBZ
2127,Ikeja,Milo Beverage Activ-Go Sachet 20g by 220,2762790.64,C,0.04038326467388671,B,CB,2762790.64,3.208703787109841,805906.9808690565,251162.78545454546,Z,CBZ
2128,Ikeja,Colgate Tooth Paste MaxFresh Clean Mint 120g,2759441.85,C,0.045457877068765834,B,CB,2759441.85,3.3058164354868484,829291.6564091123,250858.35,Z,CBZ
2129,Ikeja,Sonia Tomato Paste Chicken Mix Sachet 60g,2751162.5100000002,C,0.06152474733358585,B,CB,2751162.51,1.2858844739216497,321607.0142585741,250105.6827272727,Z,CBZ
2130,Ikeja,Cowbell Milk Plain 320G,2643000.0,C,0.03567819548872184,B,CB,2643000.0,2.1773552454003475,523159.08305391984,240272.72727272726,Z,CBZ
2131,Ikeja,Miksi Milk Plain 320g,2606800.0,C,0.03567819548872184,B,CB,2606800.0,2.225425753293867,527385.4412442229,236981.81818181818,Z,CBZ
2132,Ikeja,Golden Morn Cereal Grainsmart 30g,2591441.6599999997,C,0.0404265253602336,B,CB,2591441.66,1.9509894925764693,459625.04084408394,235585.60545454547,Z,CBZ
2133,Ikeja,Good Mama Washing Powder Flora 850g plus 1 Free,2586046.56,C,0.04838888657706028,B,CB,2586046.56,2.1305327722410152,500877.90423828556,235095.14181818182,Z,CBZ
2134,Ikeja,Eva Romantic Bath Soap 150g,2443348.62,C,0.046223655154377666,B,CB,2443348.62,1.6738275187005573,371794.9234486392,222122.60181818184,Z,CBZ
2135,Ikeja,Good Mama Washing Powder Lemon 80g,2398046.55,C,0.08605743834969008,A,CA,2398046.55,1.5142701291560203,330117.2962718772,218004.2318181818,Z,CAZ
2136,Ikeja,Eva Moringa  Bath Soap 150g,2370604.43,C,0.046223655154377666,B,CB,2370604.4299999997,1.8002646872383885,387974.1311581716,215509.49363636362,Z,CBZ
2137,Ikeja,Coca Cola Soda Pet 50cl x 12,2357953.42,C,-1.549264557795949e-05,C,CC,2357953.42,1.5099476832493266,323671.48215807514,214359.40181818182,Z,CCZ
2138,Ikeja,Good Mama Washing Powder Flora 170g Plus 3 Free,2018604.5899999999,C,0.031292913320294546,B,CB,2018604.5899999999,1.8393539241074126,337538.9339852486,183509.50818181818,Z,CBZ
2139,Ikeja,Five Alive Juice Pulpy Orange Pet 30cl,1842464.96,C,0.11503650246108585,A,CA,1842464.96,1.6681546718825908,279410.5937094519,167496.81454545454,Z,CAZ
2140,Ikeja,Softcare Sanitary Pads Purple 10 by 5 Rolls,1832000.0,C,0.0375,B,CB,1832000.0,1.4578928148995394,242805.42153599602,166545.45454545456,Z,CBZ
2141,Ikeja,Chivita  Hollandia Powdered Milk 14g * 210,1813953.33,C,0.051270898419087975,B,CB,1813953.33,3.280307918952866,540938.6793645383,164904.84818181818,Z,CBZ
2142,Ikeja,Devon King's Cooking Oil 2L,1800000.0,C,0.06388833333333321,B,CB,1800000.0,3.3166247903553994,542720.4202399745,163636.36363636365,Z,CBZ
2143,Ikeja,Fanta Soda Orange Pet 50cl x 12,1788558.05,C,-1.5808827016653017e-05,C,CC,1788558.05,1.9032649547547786,309463.62328268593,162596.18636363637,Z,CCZ
2144,Ikeja,Chelsea  Spirits London Dry Gin Sachet 3cl*300,1767441.94,C,0.05999744263178075,B,CB,1767441.94,1.2718726274680352,204360.09310227286,160676.54,Z,CBZ
2145,Ikeja,Cway Nutri Milk Apple 500ml,1744465.22,C,0.06636978382217225,B,CB,1744465.22,2.6088443944209763,413730.75549630506,158587.74727272728,Z,CBZ
2146,Ikeja,Golden Penny Semovita 2Kg,1656400.0,C,0.10408231707317078,A,CA,1656400.0,2.4801179805665807,373460.67481913493,150581.81818181818,Z,CAZ
2147,Ikeja,Hollandia plain yoghurt 90ml X 24,1652860.0,C,0.15555555555555556,A,CA,1652860.0,3.045569442865524,457627.2644849736,150260.0,Z,CAZ
2148,Ikeja,Good Mama Washing Powder Flora 170g Plus 2 Free,1652558.0699999998,C,0.04928800163521152,B,CB,1652558.07,2.9290097124849344,440032.6034068507,150232.55181818182,Z,CBZ
2149,Ikeja,Eva Fairness  Bath Soap 150g,1636279.02,C,0.031,B,CB,1636279.02,1.5311905029564747,227768.6268737207,148752.63818181818,Z,CBZ
2150,Ikeja,Good Mama Washing Powder Lemon 850g,1562604.46,C,0.09989366214779223,A,CA,1562604.46,1.667172842344629,236830.15627623582,142054.9509090909,Z,CAZ
2151,Ikeja,Hollandia Plain yoghurt 1 Ltr x 10,1376744.1600000001,C,0.041295985310268214,B,CB,1376744.1600000001,2.3768424593351076,297482.1795572407,125158.56000000001,Z,CBZ
2152,Ikeja,Orijin Bitters Pet 20cl*24,1257906.94,C,0.05333949475571987,B,CB,1257906.94,2.2763801861813002,260315.85766144996,114355.17636363636,Z,CBZ
2153,Ikeja,Huggies Diapers Ultra Comfort S4 J 80 by 3,1169500.0,C,0.04998620689655167,B,CB,1169500.0,1.4819236716334487,157555.4303613926,106318.18181818182,Z,CBZ
